Brand,Mobile Name,Front Camera (in MP),Primary Camera (in MP),Memory,RAM,Processor Performance,Battery Power(in mAh),Screen Height,Screen Width,Ratings,Price,Mobile Category,Price Range
Motorola,Moto G200,32,200,256,6,4.094725218982141,1519.0,2460,1080,3.7,50610.95,Midrange,50000-60000
Oneplus,OnePlus 8T,32,200,512,12,5.0,1193.0,2520,1080,3.8,50592.64,Midrange,50000-60000
Samsung,Galaxy Note 20,32,200,128,6,5.0,1487.0,2460,1080,3.8,50320.57,Midrange,50000-60000
Apple,iPhone 7,32,200,256,12,3.1287410080916467,1268.0,1560,720,4.9,50260.3,Midrange,50000-60000
RedMi,Redmi Note 10 Pro,32,108,512,12,4.0,1564.0,1560,720,4.3,50032.02,Midrange,50000-60000
Huawei,Huawei Y9s,20,108,256,12,4.0,1577.0,1560,720,3.99,50008.97,Midrange,50000-60000
Pixel,Pixel 4,16,108,128,8,5.0,1495.5,2430,1080,4.2,49849.16,Midrange,40000-50000
Motorola,Moto Edge 20,32,108,128,12,4.173138848552816,1541.0,2460,1080,3.6,49757.0,Midrange,40000-50000
Realme,Realme 10,32,108,256,12,4.0,1636.5,1580,720,3.8,49749.84,Midrange,40000-50000
Oppo,Oppo Find N2 Flip,32,200,512,12,4.859365842493663,1436.0,2490,1080,4.0,49608.3,Midrange,40000-50000
Oneplus,OnePlus 8T,32,200,256,12,5.0,1193.0,2520,1080,4.6,49586.72,Midrange,40000-50000
Oneplus,OnePlus 8 Pro,32,200,256,12,5.0,1382.5,2800,1260,4.5,49421.59,Midrange,40000-50000
Motorola,Moto Edge 20 Pro,20,200,256,8,4.0,1055.0,2460,1080,3.9,49411.91,Midrange,40000-50000
Oppo,Oppo Find N2 Flip,32,200,256,6,4.859365842493663,1436.0,2490,1080,3.1,49301.78,Midrange,40000-50000
Motorola,Moto G200,32,200,512,12,4.094725218982141,1519.0,2460,1080,4.0,49000.27,Midrange,40000-50000
Pixel,Pixel 6A,20,108,256,8,4.0,1395.5,2520,1080,4.5,48887.12,Midrange,40000-50000
Apple,iPhone SE 2022,32,108,256,8,4.0,1055.0,1560,720,4.4,48821.04,Midrange,40000-50000
Samsung,Galaxy S22,32,200,512,8,5.0,1456.0,2520,1080,3.0,48653.9,Midrange,40000-50000
Pixel,Pixel 7,20,200,128,12,5.0,1476.0,2520,1080,4.2,48520.62,Midrange,40000-50000
Huawei,Huawei Mate X3,20,200,512,6,4.030842942667021,1187.0,2630,1170,3.3,48423.75,Midrange,40000-50000
Oppo,Oppo A74,32,12,128,12,4.0,1074.0,2340,1080,3.9,48335.04,Midrange,40000-50000
RedMi,Redmi Note 12 Pro+,32,200,512,6,4.0,1465.0,1970,900,4.0,48267.68,Midrange,40000-50000
Motorola,Moto G82,32,108,128,12,4.0,1010.0,2460,1080,3.6,48267.14,Midrange,40000-50000
Motorola,Moto Edge 40 Pro,32,200,512,8,5.0,1430.5,2520,1080,3.8,48006.04,Midrange,40000-50000
Vivo,Vivo X90 Pro,32,200,512,8,4.0,1413.0,2400,1080,3.8,47972.19,Midrange,40000-50000
Realme,Realme 11 Pro+,32,64,256,8,4.0,1537.5,1560,720,3.6,47966.51,Midrange,40000-50000
Oppo,Oppo Find N2,32,200,128,8,5.0,1393.0,2490,1080,4.2,47885.61,Midrange,40000-50000
Pixel,Pixel 5,32,108,128,12,5.0,1429.0,2520,1080,4.2,47802.91,Midrange,40000-50000
Pixel,Pixel 6A,20,108,512,6,4.0,1395.5,2520,1080,4.8,47782.52,Midrange,40000-50000
Vivo,Vivo X90,32,200,512,6,5.0,1531.5,2460,1080,3.8,47724.12,Midrange,40000-50000
Motorola,Moto Edge 40 Pro,32,200,256,8,5.0,1430.5,2520,1080,4.7,47644.05,Midrange,40000-50000
Oppo,Oppo Reno 7,16,200,256,12,4.0,1216.0,2460,1080,3.3,47588.55,Midrange,40000-50000
Oppo,Oppo Find N2,32,200,256,12,5.0,1393.0,2490,1080,4.1,47560.24,Midrange,40000-50000
RedMi,Redmi Note 12 Pro,32,200,128,8,5.0,1395.0,2340,1080,3.9,47246.86,Midrange,40000-50000
Samsung,Galaxy S23,32,200,256,6,5.0,1301.5,2460,1080,4.0,47232.97,Midrange,40000-50000
Samsung,Galaxy Note 20,32,200,128,8,5.0,1487.0,2460,1080,3.8,46955.95,Midrange,40000-50000
Oppo,Oppo F21 Pro,32,200,256,12,4.0,1397.0,2460,1080,3.0,46909.88,Midrange,40000-50000
RedMi,Redmi Note 9 Pro,20,64,128,12,4.0,976.0,1600,720,4.1,46876.12,Midrange,40000-50000
Motorola,Moto Edge 30 Fusion,20,200,128,12,4.0,959.0,2460,1080,4.0,46871.17,Midrange,40000-50000
RedMi,Redmi Note 11,32,200,128,12,4.402600805708426,1197.5,2460,1080,4.2,46816.87,Midrange,40000-50000
Motorola,Moto Edge 30 Fusion,20,200,128,8,4.0,959.0,2460,1080,3.3,46767.13,Midrange,40000-50000
Oppo,Oppo Reno 8,32,200,256,8,4.5174380722750005,1339.0,2400,1080,3.6,46697.43,Midrange,40000-50000
Motorola,Moto Edge 20 Pro,20,200,512,12,4.0,1055.0,2460,1080,4.4,46642.01,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,32,200,256,6,5.0,1182.0,2460,1080,2.7,46519.35,Midrange,40000-50000
Pixel,Pixel 6 Pro,32,108,256,8,5.0,1138.0,2340,1080,4.8,46358.4,Midrange,40000-50000
Samsung,Galaxy S22 Ultra,32,200,256,6,5.0,1194.0,2460,1080,3.8,46157.12,Midrange,40000-50000
Samsung,Galaxy Z Flip 4,32,200,512,6,5.0,1450.0,2460,1080,4.1,46058.29,Midrange,40000-50000
Vivo,Vivo X90 Pro+,32,200,128,6,5.0,1109.0,2460,1080,4.1,45958.16,Midrange,40000-50000
Motorola,Moto G82,32,108,256,6,4.0,1010.0,2460,1080,3.5,45854.05,Midrange,40000-50000
Motorola,Moto Razr 40,32,200,512,6,5.0,1330.0,2460,1080,4.3,45756.35,Midrange,40000-50000
Motorola,Moto Edge 20 Pro,20,200,256,12,4.0,1055.0,2460,1080,4.1,45736.34,Midrange,40000-50000
Oneplus,OnePlus 10R,32,200,256,6,5.0,1004.0,2800,1260,4.8,45706.07,Midrange,40000-50000
Samsung,Galaxy Note 20,32,200,128,12,5.0,1487.0,2460,1080,4.2,45688.8,Midrange,40000-50000
Motorola,Moto Edge 40 Pro,32,200,128,8,5.0,1430.5,2520,1080,4.3,45589.84,Midrange,40000-50000
Vivo,Vivo X80 Pro,32,108,256,6,4.0,1030.0,2340,1080,3.5,45508.61,Midrange,40000-50000
Samsung,Galaxy S22 Ultra,32,200,128,8,5.0,1194.0,2460,1080,4.3,45475.4,Midrange,40000-50000
Motorola,Moto Edge 20 Pro,20,200,128,6,4.0,1055.0,2460,1080,3.9,45324.81,Midrange,40000-50000
Oppo,Oppo Reno 8,32,200,128,6,4.5174380722750005,1339.0,2400,1080,4.1,45234.44,Midrange,40000-50000
Samsung,Galaxy Note 20,32,200,512,6,5.0,1487.0,2460,1080,4.2,44889.19,Midrange,40000-50000
Realme,Realme C55,32,50,256,6,4.0,1618.0,1970,900,3.7,44866.41,Midrange,40000-50000
Apple,iPhone SE 2022,32,108,256,6,4.0,1055.0,1560,720,4.74,44830.62,Midrange,40000-50000
Vivo,Vivo V25 Pro,20,108,512,12,4.0,1175.0,1600,720,4.0,44812.42,Midrange,40000-50000
Motorola,Moto G82,32,108,128,8,4.0,1010.0,2460,1080,4.3,44695.22,Midrange,40000-50000
Oppo,Oppo Reno 7,16,200,128,8,4.0,1216.0,2460,1080,4.5,44425.49,Midrange,40000-50000
Apple,iPhone SE 2020,32,64,512,6,3.0,926.5,1560,720,4.0,44395.4,Midrange,40000-50000
Motorola,Moto G200,32,200,256,12,4.094725218982141,1519.0,2460,1080,4.0,44371.02,Midrange,40000-50000
Apple,iPhone SE 2020,32,64,128,12,3.0,926.5,1560,720,4.5,44367.17,Midrange,40000-50000
Pixel,Pixel 7 Pro,32,200,256,6,5.0,1334.0,2520,1080,4.1,44214.88,Midrange,40000-50000
Apple,iPhone 7 Plus,32,200,512,6,3.0,1040.0,1600,720,4.1,44073.63,Midrange,40000-50000
Oneplus,OnePlus 10R,32,200,256,8,5.0,1004.0,2800,1260,4.3,43911.57,Midrange,40000-50000
Apple,iPhone SE 2022,32,108,128,12,4.0,1055.0,1560,720,4.2,43813.93,Midrange,40000-50000
Apple,iPhone SE 2022,32,108,512,12,4.0,1055.0,1560,720,4.8,43749.8,Midrange,40000-50000
Apple,iPhone 7,32,200,512,12,3.1287410080916467,1268.0,1560,720,4.3,43724.71,Midrange,40000-50000
Huawei,Huawei P60,20,200,512,8,4.0,1228.0,2490,1080,4.5,43628.53,Midrange,40000-50000
RedMi,Redmi Note 9 Pro,20,64,256,6,4.0,976.0,1600,720,4.0,43517.06,Midrange,40000-50000
Apple,iPhone SE 2022,32,108,128,6,4.0,1055.0,1560,720,4.9,43484.14,Midrange,40000-50000
Vivo,Vivo T1 Pro,16,200,256,12,4.5,1768.0,2460,1080,3.8,43217.68,Midrange,40000-50000
Apple,iPhone XR,32,200,256,12,3.0,869.5,1540,720,4.1,43215.88,Midrange,40000-50000
RedMi,Redmi Note 11,32,200,256,8,4.402600805708426,1197.5,2460,1080,4.4,42990.66,Midrange,40000-50000
Samsung,Galaxy Note 20 Ultra,32,200,128,8,5.0,1386.5,2460,1080,4.1,42747.57,Midrange,40000-50000
RedMi,Redmi Note 11 Pro+,32,200,512,6,4.0,913.0,2000,900,4.2,42639.75,Midrange,40000-50000
Samsung,Galaxy S22,32,200,512,6,5.0,1456.0,2520,1080,4.7,42499.34,Midrange,40000-50000
Oneplus,OnePlus 9 Pro,32,200,512,8,5.0,1452.0,2460,1080,4.5,42463.08,Midrange,40000-50000
Apple,iPhone 8 Plus,20,108,256,8,3.0,1104.0,1600,720,4.5,42432.22,Midrange,40000-50000
Apple,iPhone SE 2020,32,64,512,12,3.0,926.5,1560,720,4.6,42177.21,Midrange,40000-50000
Realme,Realme GT Neo 5,32,200,128,12,4.0,1348.0,2340,1080,4.2,42135.27,Midrange,40000-50000
Apple,iPhone 6S,20,64,256,12,3.5,996.0,1970,900,3.74,42124.88,Midrange,40000-50000
RedMi,Redmi Note 9,32,108,128,8,4.0,1429.0,2340,1080,4.6,42015.42,Midrange,40000-50000
Pixel,Pixel 6A,20,108,512,8,4.0,1395.5,2520,1080,4.9,41912.77,Midrange,40000-50000
Huawei,Huawei P60 Pro,20,108,512,6,5.0,1230.0,2400,1080,3.4,41885.35,Midrange,40000-50000
Vivo,Vivo X90,32,200,128,12,5.0,1531.5,2460,1080,3.9,41825.32,Midrange,40000-50000
Oppo,Oppo Reno 8,32,200,256,6,4.5174380722750005,1339.0,2400,1080,3.5,41709.31,Midrange,40000-50000
Oppo,Oppo Find N2,32,200,128,12,5.0,1393.0,2490,1080,3.9,41696.88,Midrange,40000-50000
Vivo,Vivo V25 Pro,20,108,512,8,4.0,1175.0,1600,720,3.9,41517.04,Midrange,40000-50000
Motorola,Moto Razr 40 Ultra,32,200,128,12,5.0,1182.0,2460,1080,3.8,41458.76,Midrange,40000-50000
Huawei,Huawei Mate 50 Pro,20,200,256,8,4.472122952136624,1358.5,2460,1080,4.2,41322.51,Midrange,40000-50000
Oneplus,OnePlus 8,20,50,512,6,4.0,1358.0,2460,1080,4.6,41083.39,Midrange,40000-50000
Oppo,Oppo Find N2,32,200,256,6,5.0,1393.0,2490,1080,4.1,41010.05,Midrange,40000-50000
Samsung,Galaxy S23,32,200,128,6,5.0,1301.5,2460,1080,3.3,40895.42,Midrange,40000-50000
RedMi,Redmi Note 10 Pro,32,108,128,6,4.0,1564.0,1560,720,4.0,40848.53,Midrange,40000-50000
Vivo,Vivo V25,32,200,256,12,5.0,1709.0,2800,1260,4.5,40767.64,Midrange,40000-50000
Pixel,Pixel 2 XL,20,64,256,8,3.0,1202.0,1560,720,4.1,40642.49,Midrange,40000-50000
Samsung,Galaxy Z Fold 4,32,200,256,6,5.0,1315.0,2520,1080,4.5,40349.84,Midrange,40000-50000
Oneplus,OnePlus 11,32,200,256,6,5.0,1278.0,2460,1080,3.9,40312.93,Midrange,40000-50000
Pixel,Pixel Fold,16,200,256,12,4.0,986.0,1600,720,3.87,40221.22,Midrange,40000-50000
Samsung,Galaxy A73,32,200,128,6,5.0,1067.5,2640,1200,3.6,40095.68,Midrange,40000-50000
Oppo,Oppo F21 Pro,32,200,128,6,4.0,1397.0,2460,1080,3.7,40092.32,Midrange,40000-50000
Oneplus,OnePlus 8 Pro,32,200,64,4,5.0,1382.5,2800,1260,4.0,39829.73,Midrange,30000-40000
Motorola,Moto Razr 40 Ultra,32,200,64,8,5.0,1182.0,2460,1080,3.95,39618.72,Midrange,30000-40000
Oneplus,OnePlus 11,32,200,128,6,5.0,1278.0,2460,1080,4.8,39521.15,Midrange,30000-40000
Samsung,Galaxy Z Fold 4,32,200,128,6,5.0,1315.0,2520,1080,3.8,39493.69,Midrange,30000-40000
Oneplus,OnePlus 11,32,200,64,6,5.0,1278.0,2460,1080,3.5,39357.5,Midrange,30000-40000
Huawei,Huawei P60,20,200,128,4,4.0,1228.0,2490,1080,4.1,39247.64,Midrange,30000-40000
Apple,iPhone 11,32,200,256,6,3.0,1339.5,1560,720,4.4,39191.75,Budget,30000-40000
Samsung,Galaxy Z Fold 4,32,200,64,8,5.0,1315.0,2520,1080,3.6,39141.52,Budget,30000-40000
Oppo,Oppo F19 Pro,32,200,128,8,5.0,1307.5,2340,1080,3.9,39063.2,Budget,30000-40000
Oneplus,OnePlus 11R,32,200,128,6,5.0,1294.0,2460,1080,4.6,38972.19,Budget,30000-40000
Samsung,Galaxy S23,32,200,64,8,5.0,1301.5,2460,1080,3.8,38890.4,Budget,30000-40000
Oneplus,OnePlus 11R,32,200,256,6,5.0,1294.0,2460,1080,4.0,38855.85,Budget,30000-40000
Vivo,Vivo X90 Pro,32,200,128,6,4.0,1413.0,2400,1080,4.6,38653.08,Budget,30000-40000
Oneplus,OnePlus 10 Pro,32,200,128,6,5.0,1018.5,2520,1080,4.1,38541.22,Budget,30000-40000
Huawei,Huawei P60 Pro,20,108,128,8,5.0,1230.0,2400,1080,4.0,38536.47,Budget,30000-40000
Apple,iPhone 11,32,200,64,8,3.0,1339.5,1560,720,4.7,38482.29,Budget,30000-40000
Motorola,Moto Razr 40,32,200,64,4,5.0,1330.0,2460,1080,3.92,38444.0,Budget,30000-40000
Motorola,Moto Edge 30 Ultra,32,200,256,12,5.0,1384.0,2400,1080,3.7,38443.57,Budget,30000-40000
Huawei,Huawei Mate 50,32,108,128,6,5.0,1405.0,2400,1080,4.5,38421.39,Budget,30000-40000
Samsung,Galaxy Z Fold 4,32,200,64,6,5.0,1315.0,2520,1080,4.1,38417.4,Budget,30000-40000
Apple,iPhone 11,32,200,128,6,3.0,1339.5,1560,720,4.1,38406.32,Budget,30000-40000
Oneplus,OnePlus 10R,32,200,64,8,5.0,1004.0,2800,1260,4.3,38355.33,Budget,30000-40000
Oppo,Oppo Find N2 Flip,32,200,128,4,4.859365842493663,1436.0,2490,1080,3.1,38337.53,Budget,30000-40000
Vivo,Vivo V25 Pro,20,108,128,6,4.0,1175.0,1600,720,1.9,38267.34,Budget,30000-40000
Motorola,Moto Edge 30 Ultra,32,200,128,6,5.0,1384.0,2400,1080,4.4,38229.98,Budget,30000-40000
Vivo,Vivo V27 Pro,20,108,128,6,4.5,1512.5,2020,900,3.3,38202.98,Budget,30000-40000
Samsung,Galaxy S22 Ultra,32,200,128,6,5.0,1194.0,2460,1080,3.8,38162.84,Budget,30000-40000
Samsung,Galaxy Z Flip 4,32,200,64,8,5.0,1450.0,2460,1080,3.99,38161.81,Budget,30000-40000
Samsung,Galaxy A53,32,108,128,6,4.686511265365595,976.5,2460,1080,4.1,38085.29,Budget,30000-40000
Vivo,Vivo X90,32,200,64,8,5.0,1531.5,2460,1080,4.1,38031.66,Budget,30000-40000
Realme,Realme C55,32,50,64,8,4.0,1618.0,1970,900,3.8,37991.49,Budget,30000-40000
Samsung,Galaxy Note 20 Ultra,32,200,64,6,5.0,1386.5,2460,1080,4.1,37987.63,Budget,30000-40000
Realme,Realme GT 3,32,200,64,8,4.0,1299.0,1560,720,2.6,37938.08,Budget,30000-40000
Vivo,Vivo X90 Pro+,32,200,128,8,5.0,1109.0,2460,1080,4.0,37740.48,Budget,30000-40000
RedMi,Redmi Note 9 Pro,20,64,128,6,4.0,976.0,1600,720,4.3,37592.67,Budget,30000-40000
Samsung,Galaxy A73,32,200,128,8,5.0,1067.5,2640,1200,3.7,37579.56,Budget,30000-40000
Huawei,Huawei Y9s,20,108,128,8,4.0,1577.0,1560,720,3.8,37275.37,Budget,30000-40000
Motorola,Moto Edge 40 Pro,32,200,64,6,5.0,1430.5,2520,1080,4.3,37271.32,Budget,30000-40000
Pixel,Pixel Fold,16,200,64,6,4.0,986.0,1600,720,1.7,37006.26,Budget,30000-40000
Pixel,Pixel 3,32,108,64,8,3.0,1201.0,1480,720,3.7,36999.44,Budget,30000-40000
Realme,Realme GT Neo 5,32,200,64,4,4.0,1348.0,2340,1080,4.1,36861.7,Budget,30000-40000
Realme,Realme GT 3,32,200,128,8,4.0,1299.0,1560,720,4.6,36832.37,Budget,30000-40000
Motorola,Moto Razr 40,32,200,64,8,5.0,1330.0,2460,1080,3.6,36812.18,Budget,30000-40000
Motorola,Moto G82,32,108,256,12,4.0,1010.0,2460,1080,4.2,36804.41,Budget,30000-40000
Oppo,Oppo Reno 7,16,200,128,6,4.0,1216.0,2460,1080,4.1,36789.56,Budget,30000-40000
Apple,iPhone XR,32,200,128,8,3.0,869.5,1540,720,3.66,36721.53,Budget,30000-40000
Oneplus,OnePlus 11,32,200,64,8,5.0,1278.0,2460,1080,4.6,36716.83,Budget,30000-40000
RedMi,Redmi Note 10 Pro,32,108,128,4,4.0,1564.0,1560,720,4.3,36676.99,Budget,30000-40000
Motorola,Moto G200,32,200,128,6,4.094725218982141,1519.0,2460,1080,4.0,36639.49,Budget,30000-40000
Vivo,Vivo X80 Pro,32,108,128,8,4.0,1030.0,2340,1080,4.0,36538.38,Budget,30000-40000
RedMi,Redmi Note 12 Pro+,32,200,128,4,4.0,1465.0,1970,900,3.1,36441.92,Budget,30000-40000
RedMi,Redmi Note 10,32,200,128,6,4.0,935.0,1560,720,4.0,36415.23,Budget,30000-40000
Oneplus,OnePlus 8,20,50,64,6,4.0,1358.0,2460,1080,4.5,36329.59,Budget,30000-40000
Pixel,Pixel 3,32,108,128,8,3.0,1201.0,1480,720,4.7,36325.34,Budget,30000-40000
Samsung,Galaxy Z Flip 4,32,200,128,6,5.0,1450.0,2460,1080,4.1,36291.56,Budget,30000-40000
Pixel,Pixel 2 XL,20,64,128,8,3.0,1202.0,1560,720,3.9,36244.34,Budget,30000-40000
Motorola,Moto Razr 40 Ultra,32,200,64,6,5.0,1182.0,2460,1080,3.4,36244.12,Budget,30000-40000
Motorola,Moto Razr 40,32,200,64,6,5.0,1330.0,2460,1080,4.6,36163.99,Budget,30000-40000
Realme,Realme 11 Pro+,32,64,128,6,4.0,1537.5,1560,720,4.4,35961.48,Budget,30000-40000
Samsung,Galaxy S23 Ultra,32,200,64,8,5.0,1349.0,2460,1080,4.1,35957.43,Budget,30000-40000
Samsung,Galaxy Note 20 Ultra,32,200,64,12,5.0,1386.5,2460,1080,4.2,35879.42,Budget,30000-40000
Samsung,Galaxy F23,32,200,128,6,3.0,1380.0,1560,720,3.8,35878.56,Budget,30000-40000
Samsung,Galaxy M11,32,64,128,6,3.0,1307.0,1520,720,4.4,35856.27,Budget,30000-40000
RedMi,Redmi Note 12,32,200,64,4,4.0,1509.0,1600,720,4.3,35828.66,Budget,30000-40000
Motorola,Moto Razr 40,32,200,128,8,5.0,1330.0,2460,1080,3.9,35814.59,Budget,30000-40000
Oneplus,OnePlus 11,32,200,128,8,5.0,1278.0,2460,1080,4.2,35800.01,Budget,30000-40000
Motorola,Moto G42,32,108,64,8,3.0,1143.0,1520,720,4.0,35795.28,Budget,30000-40000
Samsung,Galaxy F23,32,200,128,8,3.0,1380.0,1560,720,3.9,35785.83,Budget,30000-40000
Motorola,Moto G32,16,64,128,12,2.274169531786252,1106.5,1560,720,3.6,35770.27,Budget,30000-40000
Samsung,Galaxy M52,32,200,128,8,3.0,1170.0,1520,720,3.8,35762.35,Budget,30000-40000
Samsung,Galaxy F12,32,108,64,8,3.0,1093.5,1560,720,4.2,35694.68,Budget,30000-40000
Realme,Realme 10,32,108,64,6,4.0,1636.5,1580,720,3.4,35691.29,Budget,30000-40000
Motorola,Moto G Power 2022,32,200,128,6,2.769002589229289,1153.0,1540,720,3.5,35665.74,Budget,30000-40000
Samsung,Galaxy A12,20,108,128,6,3.0,1054.0,1560,720,4.1,35650.61,Budget,30000-40000
Samsung,Galaxy F12,32,108,128,8,3.0,1093.5,1560,720,3.9,35618.3,Budget,30000-40000
Samsung,Galaxy A32,32,108,128,6,3.0,999.0,1520,720,4.1,35594.64,Budget,30000-40000
Samsung,Galaxy M32,32,200,64,8,3.0,1162.0,1560,720,3.3,35582.04,Budget,30000-40000
Apple,iPhone 8,16,64,256,6,3.760084654311864,841.0,1560,720,4.3,35534.56,Budget,30000-40000
Motorola,Moto G Stylus 2022,32,64,128,6,3.0,1320.0,1520,720,4.3,35509.1,Budget,30000-40000
RedMi,Redmi Note 10 Pro,32,108,64,6,4.0,1564.0,1560,720,4.2,35432.21,Budget,30000-40000
Realme,Realme 10 Pro+,32,108,64,8,4.0,1085.0,1440,720,4.5,35404.02,Budget,30000-40000
Vivo,Vivo X90 Pro,32,200,64,6,4.0,1413.0,2400,1080,4.4,35397.88,Budget,30000-40000
RedMi,Redmi Note 12 Pro,32,200,128,4,5.0,1395.0,2340,1080,2.7,35363.81,Budget,30000-40000
Apple,iPhone SE 2020,32,64,64,8,3.0,926.5,1560,720,4.9,35359.65,Budget,30000-40000
Oneplus,OnePlus 6,32,64,128,4,3.0,1125.0,1580,720,4.5,35356.72,Budget,30000-40000
Samsung,Galaxy A32,32,108,64,6,3.0,999.0,1520,720,3.5,35302.52,Budget,30000-40000
Realme,Realme 10 Pro+,32,108,128,12,4.0,1085.0,1440,720,3.5,35290.65,Budget,30000-40000
Motorola,Moto G42,32,108,64,6,3.0,1143.0,1520,720,3.5,35290.27,Budget,30000-40000
Oneplus,OnePlus Nord CE 2,32,108,64,4,3.0,1143.0,1520,720,4.0,35287.52,Budget,30000-40000
RedMi,Redmi Note 12 Pro+,32,200,64,8,4.0,1465.0,1970,900,4.6,35148.96,Budget,30000-40000
Vivo,Vivo V25 Pro,20,108,64,6,4.0,1175.0,1600,720,3.9,35147.16,Budget,30000-40000
Motorola,Moto G52,32,200,128,8,3.0,1217.5,1520,720,4.0,35021.85,Budget,30000-40000
Samsung,Galaxy A32,32,108,128,8,3.0,999.0,1520,720,4.4,34947.99,Budget,30000-40000
Oneplus,OnePlus 7T,16,64,64,6,3.0,1188.0,1560,720,4.4,34907.49,Budget,30000-40000
Motorola,Moto G52,32,200,128,6,3.0,1217.5,1520,720,3.7,34899.53,Budget,30000-40000
Oneplus,OnePlus 7T,16,64,128,8,3.0,1188.0,1560,720,4.6,34877.63,Budget,30000-40000
Samsung,Galaxy M32,32,200,64,6,3.0,1162.0,1560,720,4.2,34866.61,Budget,30000-40000
RedMi,Redmi Note 12 Pro,32,200,64,12,5.0,1395.0,2340,1080,3.8,34836.55,Budget,30000-40000
Vivo,Vivo V25,32,200,128,8,5.0,1709.0,2800,1260,4.0,34789.0,Budget,30000-40000
Samsung,Galaxy M52,32,200,128,4,3.0,1170.0,1520,720,4.1,34781.21,Budget,30000-40000
Oppo,Oppo F21 Pro,32,200,128,8,4.0,1397.0,2460,1080,3.1,34759.27,Budget,30000-40000
Samsung,Galaxy J7,20,200,64,4,3.0,1197.0,1520,720,3.4,34662.37,Budget,30000-40000
Samsung,Galaxy F23,32,200,128,4,3.0,1380.0,1560,720,4.2,34644.27,Budget,30000-40000
RedMi,Redmi Note 9,32,108,64,8,4.0,1429.0,2340,1080,4.5,34557.53,Budget,30000-40000
Motorola,Moto G71,32,200,256,6,3.0,1198.5,1560,720,3.6,34434.5,Budget,30000-40000
Oppo,Oppo Reno 8 Pro,32,200,128,6,5.0,1219.0,2640,1200,3.2,34428.87,Budget,30000-40000
Realme,Realme Narzo 50,32,50,64,8,5.0,1090.0,2340,1080,4.1,34418.14,Budget,30000-40000
Pixel,Pixel 2,32,108,64,8,3.0,645.5,1560,720,3.94,34358.98,Budget,30000-40000
Realme,Realme C55,32,50,128,6,4.0,1618.0,1970,900,3.9,34346.71,Budget,30000-40000
Samsung,Galaxy A12,20,108,64,8,3.0,1054.0,1560,720,3.6,34331.72,Budget,30000-40000
Realme,Realme 10 Pro,32,108,256,4,4.429208163888157,1205.0,2000,900,3.4,34314.12,Budget,30000-40000
Vivo,Vivo X90 Pro,32,200,128,8,4.0,1413.0,2400,1080,3.3,34301.49,Budget,30000-40000
Samsung,Galaxy F12,32,108,128,6,3.0,1093.5,1560,720,3.7,34278.62,Budget,30000-40000
Vivo,Vivo X90,32,200,128,6,5.0,1531.5,2460,1080,3.4,34153.1,Budget,30000-40000
RedMi,Redmi Note 11 Pro,32,108,64,8,5.0,1614.0,2340,1080,4.0,34110.31,Budget,30000-40000
RedMi,Redmi Note 12,32,200,128,8,4.0,1509.0,1600,720,3.9,34071.22,Budget,30000-40000
Huawei,Huawei Y9s,20,108,64,8,4.0,1577.0,1560,720,3.3,34063.58,Budget,30000-40000
Oppo,Oppo Find N2 Flip,32,200,64,8,4.859365842493663,1436.0,2490,1080,4.1,34028.26,Budget,30000-40000
RedMi,Redmi Note 12 Pro+,32,200,64,6,4.0,1465.0,1970,900,4.5,34010.7,Budget,30000-40000
Realme,Realme 10 Pro+,32,108,256,8,4.0,1085.0,1440,720,2.9,33981.98,Budget,30000-40000
Oneplus,OnePlus Nord CE 3,32,108,64,6,3.0,1229.0,1560,720,4.4,33891.53,Budget,30000-40000
Motorola,Moto G42,32,108,128,6,3.0,1143.0,1520,720,4.2,33887.29,Budget,30000-40000
Samsung,Galaxy J7,20,200,64,8,3.0,1197.0,1520,720,3.5,33879.01,Budget,30000-40000
Motorola,Moto G42,32,108,128,4,3.0,1143.0,1520,720,4.0,33827.15,Budget,30000-40000
Realme,Realme Narzo 60,32,64,256,8,4.0,1310.0,1560,720,4.3,33825.58,Budget,30000-40000
Oneplus,OnePlus Nord CE 3,32,108,256,6,3.0,1229.0,1560,720,4.5,33825.43,Budget,30000-40000
Samsung,Galaxy M32,32,200,128,6,3.0,1162.0,1560,720,3.6,33815.32,Budget,30000-40000
Samsung,Galaxy M32,32,200,128,12,3.0,1162.0,1560,720,4.3,33778.84,Budget,30000-40000
Motorola,Moto G71,32,200,64,6,3.0,1198.5,1560,720,3.6,33733.26,Budget,30000-40000
Motorola,Moto G71,32,200,64,8,3.0,1198.5,1560,720,3.6,33687.27,Budget,30000-40000
Vivo,Vivo X80,32,200,64,4,5.0,966.0,2460,1080,4.0,33659.04,Budget,30000-40000
Motorola,Moto G22,32,64,128,8,3.0,889.0,1560,720,4.4,33620.16,Budget,30000-40000
Motorola,Moto G71,32,200,128,8,3.0,1198.5,1560,720,4.1,33590.2,Budget,30000-40000
Oneplus,OnePlus Nord CE,32,50,128,8,3.0,1110.0,1560,720,3.7,33569.95,Budget,30000-40000
Samsung,Galaxy J7 Prime,32,200,64,6,3.0,1095.5,1520,720,4.0,33546.79,Budget,30000-40000
Realme,Realme GT Neo 5,32,200,64,8,4.0,1348.0,2340,1080,4.4,33533.31,Budget,30000-40000
